timestamp,reconstruction_error,is_anomaly,inferred_type
2024-12-15 03:05:00,1.582103,True,Token/Cost Anomaly
2024-12-15 03:10:00,1.5947491,True,Token/Cost Anomaly
2024-12-15 03:15:00,1.5954903,True,Token/Cost Anomaly
2024-12-15 03:20:00,1.6344624,True,Token/Cost Anomaly
2024-12-15 03:25:00,1.6412737,True,Token/Cost Anomaly
2024-12-15 03:30:00,1.6706847,True,Token/Cost Anomaly
2024-12-15 03:35:00,1.7167248,True,Token/Cost Anomaly
2024-12-15 03:40:00,1.7509346,True,Token/Cost Anomaly
2024-12-15 03:45:00,1.7651956,True,Token/Cost Anomaly
2024-12-15 03:50:00,1.7323549,True,Token/Cost Anomaly
2024-12-15 03:55:00,1.7641342,True,Token/Cost Anomaly
2024-12-15 04:00:00,1.8084939,True,Token/Cost Anomaly
2024-12-15 04:05:00,1.796709,True,Token/Cost Anomaly
2024-12-15 04:10:00,1.7889643,True,Token/Cost Anomaly
2024-12-15 04:15:00,1.8133298,True,Token/Cost Anomaly
2024-12-15 04:20:00,1.7625414,True,Traffic/Error Anomaly
2024-12-15 04:25:00,1.7466936,True,Traffic/Error Anomaly
2024-12-15 04:30:00,1.7694744,True,Traffic/Error Anomaly
2024-12-15 04:35:00,1.7737721,True,Traffic/Error Anomaly
2024-12-15 04:40:00,1.770856,True,Traffic/Error Anomaly
2024-12-15 04:45:00,1.7775447,True,Traffic/Error Anomaly
2024-12-15 04:50:00,1.789107,True,Traffic/Error Anomaly
2024-12-15 04:55:00,1.7846763,True,Traffic/Error Anomaly
2024-12-15 05:00:00,1.7704711,True,Traffic/Error Anomaly
2024-12-15 05:05:00,1.7708973,True,Traffic/Error Anomaly
2024-12-15 05:10:00,1.7839385,True,Traffic/Error Anomaly
2024-12-15 05:15:00,1.7796645,True,Traffic/Error Anomaly
2024-12-15 05:20:00,1.7699692,True,Traffic/Error Anomaly
2024-12-15 05:25:00,1.7655555,True,Traffic/Error Anomaly
2024-12-15 05:30:00,1.7698244,True,Traffic/Error Anomaly
2024-12-15 05:35:00,1.7590854,True,Traffic/Error Anomaly
2024-12-15 05:40:00,1.7529846,True,Traffic/Error Anomaly
2024-12-15 05:45:00,1.7593721,True,Traffic/Error Anomaly
2024-12-15 05:50:00,1.7717917,True,Traffic/Error Anomaly
2024-12-15 05:55:00,1.7629706,True,Traffic/Error Anomaly
2024-12-15 06:00:00,1.7349422,True,Traffic/Error Anomaly
2024-12-15 06:05:00,1.7155259,True,Traffic/Error Anomaly
2024-12-15 06:10:00,1.6986074,True,Traffic/Error Anomaly
2024-12-15 06:15:00,1.7010449,True,Traffic/Error Anomaly
2024-12-15 06:20:00,1.6906384,True,Traffic/Error Anomaly
2024-12-15 06:25:00,1.6751773,True,Traffic/Error Anomaly
2024-12-15 06:30:00,1.6760979,True,Traffic/Error Anomaly
2024-12-15 06:35:00,1.6666487,True,Traffic/Error Anomaly
2024-12-15 06:40:00,1.6391758,True,Traffic/Error Anomaly
2024-12-15 06:45:00,1.6213204,True,Traffic/Error Anomaly
2024-12-15 06:50:00,1.5663145,True,Traffic/Error Anomaly
2024-12-15 06:55:00,1.5565084,True,Traffic/Error Anomaly
2024-12-15 07:00:00,1.5567346,True,Traffic/Error Anomaly
2024-12-15 07:05:00,1.5063617,True,Traffic/Error Anomaly
2024-12-15 07:45:00,1.5051064,True,Traffic/Error Anomaly
2024-12-16 04:40:00,1.5041792,True,Latency Anomaly
2024-12-16 04:50:00,1.5010883,True,Latency Anomaly
2024-12-16 04:55:00,1.5067384,True,Latency Anomaly
2024-12-17 05:45:00,1.5026366,True,Latency Anomaly
2024-12-17 06:05:00,1.5130444,True,Token/Cost Anomaly
2024-12-19 04:35:00,1.5047776,True,Token/Cost Anomaly
2024-12-19 04:40:00,1.5134808,True,Token/Cost Anomaly
2024-12-19 04:45:00,1.5099882,True,Token/Cost Anomaly
2024-12-19 04:50:00,1.5124179,True,Token/Cost Anomaly
2024-12-19 04:55:00,1.5149132,True,Token/Cost Anomaly
2024-12-19 05:15:00,1.5044457,True,Latency Anomaly
2024-12-19 05:20:00,1.5027959,True,Latency Anomaly
2024-12-19 05:25:00,1.5013044,True,Latency Anomaly
2024-12-19 05:35:00,1.5001695,True,Latency Anomaly
2024-12-19 05:40:00,1.5238823,True,Token/Cost Anomaly
2024-12-19 05:45:00,1.5273955,True,Token/Cost Anomaly
2024-12-19 05:50:00,1.506502,True,Token/Cost Anomaly
2024-12-20 04:40:00,1.500235,True,Latency Anomaly
2024-12-20 04:50:00,1.5155243,True,Latency Anomaly
2024-12-20 04:55:00,1.5183542,True,Latency Anomaly
2024-12-20 05:00:00,1.5348549,True,Latency Anomaly
2024-12-20 05:05:00,1.5308536,True,Latency Anomaly
2024-12-20 05:10:00,1.5514894,True,Latency Anomaly
2024-12-20 05:15:00,1.5480901,True,Latency Anomaly
2024-12-20 05:20:00,1.5492352,True,Latency Anomaly
2024-12-20 05:25:00,1.552898,True,Latency Anomaly
2024-12-20 05:30:00,1.5524955,True,Latency Anomaly
2024-12-20 05:35:00,1.5544578,True,Latency Anomaly
2024-12-20 05:40:00,1.5570314,True,Latency Anomaly
2024-12-20 05:45:00,1.5636598,True,Latency Anomaly
2024-12-20 05:50:00,1.566761,True,Latency Anomaly
2024-12-20 05:55:00,1.56388,True,Latency Anomaly
2024-12-20 06:00:00,1.5592618,True,Latency Anomaly
2024-12-20 06:05:00,1.5625713,True,Latency Anomaly
2024-12-20 06:10:00,1.5577651,True,Latency Anomaly
2024-12-20 06:15:00,1.5681536,True,Latency Anomaly
2024-12-20 06:20:00,1.5615036,True,Latency Anomaly
2024-12-20 06:25:00,1.5749209,True,Latency Anomaly
2024-12-20 06:30:00,1.5719386,True,Latency Anomaly
2024-12-20 06:35:00,1.5683193,True,Latency Anomaly
2024-12-20 06:40:00,1.5432957,True,Latency Anomaly
2024-12-20 06:45:00,1.5329007,True,Latency Anomaly
2024-12-20 06:50:00,1.5382138,True,Latency Anomaly
2024-12-20 06:55:00,1.5293196,True,Latency Anomaly
2024-12-20 07:00:00,1.5143648,True,Latency Anomaly
2024-12-20 07:05:00,1.5009338,True,Latency Anomaly
2024-12-21 03:25:00,1.5916566,True,Latency Anomaly
2024-12-21 03:30:00,1.6127117,True,Latency Anomaly
2024-12-21 03:35:00,1.6237742,True,Latency Anomaly
2024-12-21 03:40:00,1.6414921,True,Latency Anomaly
2024-12-21 03:45:00,1.6434829,True,Latency Anomaly
2024-12-21 03:50:00,1.6784252,True,Latency Anomaly
2024-12-21 03:55:00,1.6972581,True,Latency Anomaly
2024-12-21 04:00:00,1.6982999,True,Latency Anomaly
2024-12-21 04:05:00,1.7004969,True,Latency Anomaly
2024-12-21 04:10:00,1.7071543,True,Latency Anomaly
2024-12-21 04:15:00,1.71681,True,Latency Anomaly
2024-12-21 04:20:00,1.7352257,True,Latency Anomaly
2024-12-21 04:25:00,1.7461776,True,Latency Anomaly
2024-12-21 04:30:00,1.7671356,True,Latency Anomaly
2024-12-21 04:35:00,1.7726004,True,Latency Anomaly
2024-12-21 04:40:00,1.777143,True,Latency Anomaly
2024-12-21 04:45:00,1.7749943,True,Latency Anomaly
2024-12-21 04:50:00,1.7766255,True,Latency Anomaly
2024-12-21 04:55:00,1.795805,True,Latency Anomaly
2024-12-21 05:00:00,1.8005676,True,Latency Anomaly
2024-12-21 05:05:00,1.7925243,True,Latency Anomaly
2024-12-21 05:10:00,1.8022511,True,Token/Cost Anomaly
2024-12-21 05:15:00,1.7979896,True,Token/Cost Anomaly
2024-12-21 05:20:00,1.7924124,True,Token/Cost Anomaly
2024-12-21 05:25:00,1.787248,True,Token/Cost Anomaly
2024-12-21 05:30:00,1.7907176,True,Token/Cost Anomaly
2024-12-21 05:35:00,1.7969192,True,Token/Cost Anomaly
2024-12-21 05:40:00,1.8002231,True,Token/Cost Anomaly
2024-12-21 05:45:00,1.8116627,True,Token/Cost Anomaly
2024-12-21 05:50:00,1.8209757,True,Token/Cost Anomaly
2024-12-21 05:55:00,1.8441937,True,Token/Cost Anomaly
2024-12-21 06:00:00,1.8468359,True,Token/Cost Anomaly
2024-12-21 06:05:00,1.8397123,True,Token/Cost Anomaly
2024-12-21 06:10:00,1.8317678,True,Token/Cost Anomaly
2024-12-21 06:15:00,1.8377866,True,Token/Cost Anomaly
2024-12-21 06:20:00,1.8338108,True,Token/Cost Anomaly
2024-12-21 06:25:00,1.8334635,True,Token/Cost Anomaly
2024-12-21 06:30:00,1.8303338,True,Token/Cost Anomaly
2024-12-21 06:35:00,1.8308846,True,Token/Cost Anomaly
2024-12-21 06:40:00,1.8126957,True,Token/Cost Anomaly
2024-12-21 06:45:00,1.8055003,True,Token/Cost Anomaly
2024-12-21 06:50:00,1.7936624,True,Token/Cost Anomaly
2024-12-21 06:55:00,1.8058329,True,Token/Cost Anomaly
2024-12-21 07:00:00,1.8010386,True,Token/Cost Anomaly
2024-12-21 07:05:00,1.7823114,True,Token/Cost Anomaly
2024-12-21 07:10:00,1.7715391,True,Token/Cost Anomaly
2024-12-21 07:15:00,1.7490869,True,Token/Cost Anomaly
2024-12-21 07:20:00,1.733517,True,Token/Cost Anomaly
2024-12-21 07:25:00,1.7177986,True,Token/Cost Anomaly
2024-12-21 07:30:00,1.6765956,True,Token/Cost Anomaly
2024-12-21 07:35:00,1.6591377,True,Token/Cost Anomaly
2024-12-21 07:40:00,1.6493688,True,Token/Cost Anomaly
2024-12-21 07:45:00,1.6577303,True,Token/Cost Anomaly
2024-12-21 07:50:00,1.602537,True,Token/Cost Anomaly
2024-12-21 07:55:00,1.5945644,True,Token/Cost Anomaly
2024-12-21 08:00:00,1.5709333,True,Token/Cost Anomaly
2024-12-21 08:05:00,1.5583241,True,Token/Cost Anomaly
2024-12-21 08:10:00,1.5517145,True,Latency Anomaly
2024-12-21 08:15:00,1.508859,True,Token/Cost Anomaly
2024-12-21 08:20:00,1.5003178,True,Token/Cost Anomaly
2024-12-22 02:25:00,1.520059,True,Latency Anomaly
2024-12-22 02:30:00,1.5582821,True,Latency Anomaly
2024-12-22 02:35:00,1.5977987,True,Latency Anomaly
2024-12-22 02:40:00,1.6173086,True,Latency Anomaly
2024-12-22 02:45:00,1.6624806,True,Latency Anomaly
2024-12-22 02:50:00,1.6776617,True,Latency Anomaly
2024-12-22 02:55:00,1.730316,True,Latency Anomaly
2024-12-22 03:00:00,1.7558149,True,Latency Anomaly
2024-12-22 03:05:00,1.7750798,True,Latency Anomaly
2024-12-22 03:10:00,1.7803893,True,Latency Anomaly
2024-12-22 03:15:00,1.780083,True,Latency Anomaly
2024-12-22 03:20:00,1.8139914,True,Token/Cost Anomaly
2024-12-22 03:25:00,1.8126918,True,Token/Cost Anomaly
2024-12-22 03:30:00,1.829166,True,Token/Cost Anomaly
2024-12-22 03:35:00,1.8194551,True,Latency Anomaly
2024-12-22 03:40:00,1.9079257,True,Token/Cost Anomaly
2024-12-22 03:45:00,1.9174154,True,Token/Cost Anomaly
2024-12-22 03:50:00,1.9652491,True,Token/Cost Anomaly
2024-12-22 03:55:00,1.9778099,True,Token/Cost Anomaly
2024-12-22 04:00:00,1.9890871,True,Token/Cost Anomaly
2024-12-22 04:05:00,2.0098126,True,Token/Cost Anomaly
2024-12-22 04:10:00,2.0044992,True,Token/Cost Anomaly
2024-12-22 04:15:00,2.0159664,True,Token/Cost Anomaly
2024-12-22 04:20:00,2.0434647,True,Token/Cost Anomaly
2024-12-22 04:25:00,2.0745046,True,Token/Cost Anomaly
2024-12-22 04:30:00,2.068088,True,Token/Cost Anomaly
2024-12-22 04:35:00,2.0700917,True,Token/Cost Anomaly
2024-12-22 04:40:00,2.065298,True,Token/Cost Anomaly
2024-12-22 04:45:00,2.0676181,True,Token/Cost Anomaly
2024-12-22 04:50:00,2.0750294,True,Token/Cost Anomaly
2024-12-22 04:55:00,2.082335,True,Token/Cost Anomaly
2024-12-22 05:00:00,2.0876753,True,Token/Cost Anomaly
2024-12-22 05:05:00,2.0974581,True,Token/Cost Anomaly
2024-12-22 05:10:00,2.1012511,True,Token/Cost Anomaly
2024-12-22 05:15:00,2.101787,True,Token/Cost Anomaly
2024-12-22 05:20:00,2.0890136,True,Token/Cost Anomaly
2024-12-22 05:25:00,2.0909212,True,Token/Cost Anomaly
2024-12-22 05:30:00,2.08993,True,Token/Cost Anomaly
2024-12-22 05:35:00,2.0923343,True,Token/Cost Anomaly
2024-12-22 05:40:00,2.096898,True,Token/Cost Anomaly
2024-12-22 05:45:00,2.0753558,True,Token/Cost Anomaly
2024-12-22 05:50:00,2.087787,True,Token/Cost Anomaly
2024-12-22 05:55:00,2.0999744,True,Token/Cost Anomaly
2024-12-22 06:00:00,2.065139,True,Token/Cost Anomaly
2024-12-22 06:05:00,2.0618587,True,Token/Cost Anomaly
2024-12-22 06:10:00,2.065676,True,Token/Cost Anomaly
2024-12-22 06:15:00,2.0551848,True,Token/Cost Anomaly
2024-12-22 06:20:00,2.0427587,True,Token/Cost Anomaly
2024-12-22 06:25:00,2.0126066,True,Token/Cost Anomaly
2024-12-22 06:30:00,1.998214,True,Token/Cost Anomaly
2024-12-22 06:35:00,1.9936268,True,Token/Cost Anomaly
2024-12-22 06:40:00,1.9946955,True,Token/Cost Anomaly
2024-12-22 06:45:00,1.93594,True,Token/Cost Anomaly
2024-12-22 06:50:00,1.8993462,True,Token/Cost Anomaly
2024-12-22 06:55:00,1.864827,True,Token/Cost Anomaly
2024-12-22 07:00:00,1.8476064,True,Token/Cost Anomaly
2024-12-22 07:05:00,1.8384403,True,Token/Cost Anomaly
2024-12-22 07:10:00,1.8279403,True,Token/Cost Anomaly
2024-12-22 07:15:00,1.8226084,True,Token/Cost Anomaly
2024-12-22 07:20:00,1.8171064,True,Token/Cost Anomaly
2024-12-22 07:25:00,1.8320869,True,Token/Cost Anomaly
2024-12-22 07:30:00,1.7676862,True,Token/Cost Anomaly
2024-12-22 07:35:00,1.7157439,True,Latency Anomaly
2024-12-22 07:40:00,1.6752218,True,Latency Anomaly
2024-12-22 07:45:00,1.6707535,True,Latency Anomaly
2024-12-22 07:50:00,1.6469177,True,Latency Anomaly
2024-12-22 07:55:00,1.5925107,True,Latency Anomaly
2024-12-22 08:00:00,1.5798585,True,Latency Anomaly
2024-12-22 08:05:00,1.5709027,True,Latency Anomaly
2024-12-22 08:10:00,1.5733464,True,Latency Anomaly
